playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
joycema01,2019,ATL,NL,NLDS2,RF,4,4.0,70,6,0,0,0,0.0,,,
joycema01,2020,MIA,NL,NLDS2,RF,2,1.0,27,2,0,0,0,0.0,,,
joycema01,2020,MIA,NL,NLWC3,RF,2,2.0,36,4,1,0,0,0.0,,,
judgeaa01,2017,NYA,AL,ALCS,RF,7,7.0,178,14,0,0,0,0.0,,,
judgeaa01,2017,NYA,AL,ALDS1,RF,5,5.0,141,12,0,0,0,0.0,,,
judgeaa01,2017,NYA,AL,ALWC,RF,1,1.0,27,0,0,0,0,0.0,,,
judgeaa01,2018,NYA,AL,ALDS1,RF,4,4.0,105,10,0,0,0,0.0,,,
judgeaa01,2018,NYA,AL,ALWC,RF,1,1.0,27,3,0,0,0,0.0,,,
judgeaa01,2019,NYA,AL,ALCS,RF,6,6.0,164,15,1,0,1,0.0,,,
judgeaa01,2019,NYA,AL,ALDS2,RF,3,3.0,81,8,0,0,0,0.0,,,
judgeaa01,2020,NYA,AL,ALDS1,RF,5,5.0,129,5,0,0,0,0.0,,,
judgeaa01,2020,NYA,AL,ALWC2,RF,2,2.0,54,2,0,0,0,0.0,,,
judgeaa01,2021,NYA,AL,ALWC,RF,1,1.0,24,2,0,0,0,0.0,,,
judgeaa01,2022,NYA,AL,ALCS,RF,4,4.0,102,7,0,0,0,0.0,,,
judgeaa01,2022,NYA,AL,ALDS1,RF,5,5.0,137,14,0,0,0,0.0,,,
judgeaa01,2024,NYA,AL,ALCS,CF,5,5.0,140,13,0,0,0,,,,
judgeaa01,2024,NYA,AL,ALDS2,CF,4,4.0,108,14,0,0,0,,,,
judgeaa01,2024,NYA,AL,WS,CF,5,5.0,134,16,0,1,0,,,,
judgeaa01,2025,NYA,AL,ALDS1,RF,4,4.0,102,11,0,1,0,,,,
judgeaa01,2025,NYA,AL,ALWC2,RF,3,3.0,81,8,0,0,0,,,,
julieed01,2023,MIN,AL,ALDS2,2B,1,1.0,24,3,0,0,0,0.0,,,
julieed01,2023,MIN,AL,ALWC2,2B,2,2.0,42,1,2,0,1,0.0,,,
jungjo01,2023,TEX,AL,ALCS,3B,4,4.0,108,3,8,1,0,0.0,,,
jungjo01,2023,TEX,AL,ALDS1,3B,3,3.0,81,2,9,0,2,0.0,,,
jungjo01,2023,TEX,AL,ALWC1,3B,2,2.0,54,1,4,0,0,0.0,,,
jungjo01,2023,TEX,AL,WS,3B,5,5.0,141,2,11,0,1,0.0,,,
junisja01,2025,CLE,AL,ALWC1,P,2,0.0,5,0,0,0,0,,,,
justida01,2000,NYA,AL,ALCS,LF,6,6.0,138,9,0,0,0,0.0,,,
justida01,2000,NYA,AL,ALCS,RF,2,0.0,9,0,0,0,0,0.0,,,
justida01,2000,NYA,AL,ALDS1,LF,5,5.0,120,10,0,0,0,0.0,,,
justida01,2000,NYA,AL,WS,LF,5,5.0,126,8,1,0,0,0.0,,,
justida01,2001,NYA,AL,ALDS2,RF,2,2.0,54,4,0,0,0,0.0,,,
justida01,2001,NYA,AL,WS,LF,2,0.0,6,0,0,0,0,0.0,,,
justida01,2001,NYA,AL,WS,RF,2,1.0,27,1,0,1,0,0.0,,,
justida01,2002,OAK,AL,ALDS2,LF,5,5.0,126,4,1,0,0,0.0,,,
kahnlto01,2017,NYA,AL,ALCS,P,4,0.0,19,0,0,0,0,0.0,,,
kahnlto01,2017,NYA,AL,ALDS1,P,2,0.0,8,0,0,0,0,0.0,,,
kahnlto01,2017,NYA,AL,ALWC,P,1,0.0,7,0,0,0,0,0.0,,,
kahnlto01,2019,NYA,AL,ALCS,P,5,0.0,17,0,1,0,0,0.0,,,
kahnlto01,2019,NYA,AL,ALDS2,P,3,0.0,7,0,0,0,0,0.0,,,
kahnlto01,2022,LAN,NL,NLDS2,P,3,0.0,6,0,0,0,0,0.0,,,
kahnlto01,2024,NYA,AL,ALCS,P,3,0.0,12,1,0,0,0,,,,
kahnlto01,2024,NYA,AL,ALDS2,P,3,0.0,9,0,0,0,0,,,,
kahnlto01,2024,NYA,AL,WS,P,3,0.0,5,0,0,0,0,,,,
kahnlto01,2025,DET,AL,ALDS2,P,3,0.0,6,0,0,0,0,,,,
kahnlto01,2025,DET,AL,ALWC1,P,1,0.0,1,0,0,0,0,,,,
kaplega01,2003,BOS,AL,ALCS,CF,2,2.0,51,5,0,0,0,0.0,,,
kaplega01,2003,BOS,AL,ALDS2,RF,3,2.0,62,4,0,0,0,0.0,,,
kaplega01,2004,BOS,AL,ALCS,RF,2,0.0,24,2,0,0,0,0.0,,,
kaplega01,2004,BOS,AL,ALDS1,RF,2,1.0,30,5,0,0,0,0.0,,,
kaplega01,2004,BOS,AL,WS,LF,1,0.0,3,0,0,0,0,0.0,,,
kaplega01,2004,BOS,AL,WS,RF,3,0.0,18,1,0,0,0,0.0,,,
karinja01,2020,CLE,AL,ALWC2,P,1,0.0,0,0,0,0,0,0.0,,,
karinja01,2022,CLE,AL,ALDS1,P,3,0.0,12,0,0,0,0,0.0,,,
karinja01,2022,CLE,AL,ALWC1,P,1,0.0,3,0,0,0,0,0.0,,,
karroer01,2003,CHN,NL,NLCS,1B,5,3.0,86,29,1,0,2,0.0,,,
karroer01,2003,CHN,NL,NLDS2,1B,4,4.0,99,27,1,0,1,0.0,,,
karsast01,2001,ATL,NL,NLCS,P,4,0.0,13,0,1,0,0,0.0,,,
karsast01,2001,ATL,NL,NLDS1,P,1,0.0,3,0,0,0,0,0.0,,,
karsast01,2002,NYA,AL,ALDS1,P,4,0.0,8,0,0,0,0,0.0,,,
kayfucj01,2025,CLE,AL,ALWC1,1B,2,2.0,54,16,0,0,1,,,,
kazmisc01,2008,TBA,AL,ALCS,P,2,2.0,31,0,0,0,0,0.0,,,
kazmisc01,2008,TBA,AL,ALDS2,P,1,1.0,16,0,1,0,0,0.0,,,
kazmisc01,2008,TBA,AL,WS,P,2,2.0,30,0,2,0,0,0.0,,,
kazmisc01,2009,LAA,AL,ALCS,P,2,1.0,14,0,2,1,0,0.0,,,
kazmisc01,2009,LAA,AL,ALDS2,P,1,1.0,18,0,1,0,0,0.0,,,
kazmisc01,2015,HOU,AL,ALDS1,P,1,1.0,16,0,0,0,0,0.0,,,
keithco01,2024,DET,AL,ALDS1,2B,5,3.0,96,5,8,0,1,,,,
keithco01,2024,DET,AL,ALWC1,2B,2,1.0,39,3,7,0,3,,,,
kelake01,2015,TEX,AL,ALDS2,P,3,0.0,9,1,0,0,0,0.0,,,
kelake01,2016,TEX,AL,ALDS1,P,1,0.0,5,0,0,0,0,0.0,,,
kelenja01,2022,SEA,AL,ALDS2,LF,3,2.0,83,9,0,0,0,0.0,,,
kelenja01,2022,SEA,AL,ALWC2,LF,2,2.0,42,1,0,0,0,0.0,,,
kellebr01,2025,CHN,NL,NLDS1,P,3,0.0,10,0,0,0,0,,,,
kellebr01,2025,CHN,NL,NLWC2,P,2,0.0,7,0,0,0,0,,,,
kellesh01,2016,WAS,NL,NLDS2,P,2,0.0,5,0,0,0,0,0.0,,,
kellesh01,2018,OAK,AL,ALWC,P,1,0.0,3,0,0,0,0,0.0,,,
kellyca02,2025,CHN,NL,NLDS1,C,5,5.0,126,35,1,0,0,0.0,1.0,2.0,0.0
kellyca02,2025,CHN,NL,NLWC2,C,3,3.0,81,21,1,0,0,0.0,1.0,3.0,0.0
kellydo01,2011,DET,AL,ALCS,3B,2,1.0,24,0,2,0,0,0.0,,,
kellydo01,2011,DET,AL,ALCS,RF,5,0.0,45,4,0,0,0,0.0,,,
kellydo01,2011,DET,AL,ALDS1,3B,1,1.0,12,2,0,0,0,0.0,,,
kellydo01,2011,DET,AL,ALDS1,RF,4,1.0,66,9,0,0,0,0.0,,,
kellydo01,2012,DET,AL,WS,LF,1,0.0,4,0,0,0,0,0.0,,,
kellydo01,2012,DET,AL,WS,RF,1,0.0,2,1,0,0,0,0.0,,,
kellydo01,2013,DET,AL,ALCS,LF,6,1.0,57,2,0,0,0,0.0,,,
kellydo01,2013,DET,AL,ALDS2,LF,3,2.0,54,5,0,0,0,0.0,,,
kellydo01,2014,DET,AL,ALDS2,3B,1,0.0,3,0,0,0,0,0.0,,,
kellydo01,2014,DET,AL,ALDS2,CF,1,1.0,21,4,0,0,0,0.0,,,
kellyjo05,2012,SLN,NL,NLCS,P,4,0.0,12,0,0,0,0,0.0,,,
kellyjo05,2012,SLN,NL,NLDS1,P,3,0.0,11,0,0,0,0,0.0,,,
kellyjo05,2013,SLN,NL,NLCS,P,2,2.0,33,2,3,0,0,0.0,,,
kellyjo05,2013,SLN,NL,NLDS1,P,1,1.0,16,0,1,0,0,0.0,,,
kellyjo05,2013,SLN,NL,WS,P,1,1.0,16,1,1,0,0,0.0,,,
kellyjo05,2016,BOS,AL,ALDS2,P,3,0.0,11,0,0,0,0,0.0,,,
kellyjo05,2017,BOS,AL,ALDS2,P,2,0.0,8,0,0,0,0,0.0,,,
kellyjo05,2018,BOS,AL,ALCS,P,3,0.0,9,0,0,0,0,0.0,,,
kellyjo05,2018,BOS,AL,ALDS1,P,1,0.0,7,1,0,0,0,0.0,,,
kellyjo05,2018,BOS,AL,WS,P,5,0.0,18,1,0,0,0,0.0,,,
kellyjo05,2019,LAN,NL,NLDS1,P,3,0.0,7,0,0,0,0,0.0,,,
kellyjo05,2020,LAN,NL,NLCS,P,2,0.0,4,0,0,0,0,0.0,,,
kellyjo05,2020,LAN,NL,NLDS1,P,1,0.0,1,0,0,0,0,0.0,,,
kellyjo05,2020,LAN,NL,WS,P,2,0.0,6,0,1,0,0,0.0,,,
kellyjo05,2021,LAN,NL,NLCS,P,4,1.0,9,0,1,0,0,0.0,,,
kellyjo05,2021,LAN,NL,NLDS2,P,2,0.0,5,0,0,0,0,0.0,,,
kellyjo05,2021,LAN,NL,NLWC,P,1,0.0,2,0,0,0,0,0.0,,,
kellyjo05,2023,LAN,NL,NLDS2,P,1,0.0,5,0,0,0,0,0.0,,,
kellyme01,2023,ARI,NL,NLCS,P,2,2.0,32,1,0,0,0,0.0,,,
kellyme01,2023,ARI,NL,NLDS2,P,1,1.0,19,1,0,0,0,0.0,,,
kellyme01,2023,ARI,NL,WS,P,1,1.0,21,1,1,0,0,0.0,,,
kellyza01,2025,BOS,AL,ALWC2,P,1,0.0,1,0,0,0,0,,,,
kempma01,2008,LAN,NL,NLCS,CF,5,4.0,111,9,0,1,0,0.0,,,
kempma01,2008,LAN,NL,NLDS1,CF,3,3.0,81,5,0,0,0,0.0,,,
kempma01,2009,LAN,NL,NLCS,CF,5,5.0,128,7,1,0,1,0.0,,,
kempma01,2009,LAN,NL,NLDS1,CF,3,3.0,81,4,1,0,0,0.0,,,
kempma01,2014,LAN,NL,NLDS2,RF,4,4.0,102,3,0,0,0,0.0,,,
kempma01,2018,LAN,NL,NLCS,LF,2,1.0,15,1,0,0,0,0.0,,,
kempma01,2018,LAN,NL,NLCS,RF,1,1.0,24,0,0,0,0,0.0,,,
kempma01,2018,LAN,NL,NLDS2,RF,1,1.0,15,0,0,0,0,0.0,,,
kempma01,2018,LAN,NL,WS,LF,1,0.0,3,0,0,0,0,0.0,,,
kempot01,2025,PHI,NL,NLDS2,LF,1,1.0,24,1,0,0,0,,,,
kempto01,2018,HOU,AL,ALCS,LF,3,3.0,81,9,0,0,0,0.0,,,
kendaja01,2006,OAK,AL,ALCS,C,4,4.0,104,26,0,0,0,0.0,0.0,,
kendaja01,2006,OAK,AL,ALDS2,C,3,3.0,81,11,2,1,0,0.0,0.0,,
kendaja01,2007,CHN,NL,NLDS1,C,1,1.0,27,13,1,0,0,0.0,0.0,,
kendaja01,2008,MIL,NL,NLDS2,C,4,4.0,102,25,2,0,0,0.0,0.0,,
kendrho01,2007,LAA,AL,ALDS1,2B,3,3.0,77,6,8,0,6,0.0,,,
kendrho01,2008,LAA,AL,ALDS1,2B,4,4.0,116,6,13,0,3,0.0,,,
kendrho01,2009,LAA,AL,ALCS,2B,4,4.0,108,4,13,1,1,0.0,,,
kendrho01,2009,LAA,AL,ALDS2,2B,1,1.0,27,2,2,0,1,0.0,,,
kendrho01,2014,LAA,AL,ALDS1,2B,3,3.0,90,5,6,0,0,0.0,,,
kendrho01,2015,LAN,NL,NLDS2,2B,5,5.0,132,6,5,0,1,0.0,,,
kendrho01,2016,LAN,NL,NLCS,2B,3,0.0,18,2,2,0,1,0.0,,,
kendrho01,2016,LAN,NL,NLCS,LF,5,2.0,54,10,0,0,0,0.0,,,
kendrho01,2016,LAN,NL,NLDS2,LF,4,1.0,57,4,1,0,1,0.0,,,
kendrho01,2017,WAS,NL,NLDS2,LF,1,0.0,6,1,0,0,0,0.0,,,
kendrho01,2019,WAS,NL,NLCS,2B,4,4.0,92,1,5,0,1,0.0,,,
kendrho01,2019,WAS,NL,NLDS1,1B,2,2.0,51,10,0,2,0,0.0,,,
kendrho01,2019,WAS,NL,NLDS1,2B,3,3.0,75,3,6,1,0,0.0,,,
kendrho01,2019,WAS,NL,NLWC,1B,1,1.0,27,9,1,0,1,0.0,,,
kendrho01,2019,WAS,NL,WS,1B,1,0.0,6,1,0,0,0,0.0,,,
kendrho01,2019,WAS,NL,WS,2B,2,2.0,48,5,6,0,3,0.0,,,
kendrky01,2007,PHI,NL,NLDS2,P,1,1.0,11,0,1,0,0,0.0,,,
kennead01,2002,ANA,AL,ALCS,2B,4,4.0,105,9,13,0,4,0.0,,,
kennead01,2002,ANA,AL,ALDS1,2B,4,2.0,63,6,7,0,3,0.0,,,
kennead01,2002,ANA,AL,WS,2B,6,6.0,159,6,13,0,2,0.0,,,
kennead01,2005,LAA,AL,ALCS,2B,5,5.0,134,12,8,1,3,0.0,,,
kennead01,2005,LAA,AL,ALDS2,2B,5,5.0,132,8,18,0,3,0.0,,,
kenneia01,2011,ARI,NL,NLDS2,P,2,2.0,38,1,0,0,0,0.0,,,
kennejo04,2006,OAK,AL,ALCS,P,4,0.0,11,0,0,0,0,0.0,,,
kentje01,2000,SFN,NL,NLDS2,1B,1,1.0,27,7,2,0,1,0.0,,,
kentje01,2000,SFN,NL,NLDS2,2B,4,3.0,91,3,11,0,1,0.0,,,
kentje01,2002,SFN,NL,NLCS,2B,5,5.0,135,7,14,0,1,0.0,,,
kentje01,2002,SFN,NL,NLDS1,2B,5,5.0,132,14,11,1,4,0.0,,,
kentje01,2002,SFN,NL,WS,2B,7,7.0,180,10,21,0,5,0.0,,,
kentje01,2004,HOU,NL,NLCS,2B,7,7.0,175,14,18,0,2,0.0,,,
kentje01,2004,HOU,NL,NLDS2,2B,5,5.0,140,8,24,0,3,0.0,,,
kentje01,2006,LAN,NL,NLDS1,1B,1,0.0,9,2,0,0,0,0.0,,,
kentje01,2006,LAN,NL,NLDS1,2B,3,3.0,66,3,5,1,0,0.0,,,
kentje01,2008,LAN,NL,NLCS,2B,2,0.0,22,1,2,0,0,0.0,,,
keplema01,2017,MIN,AL,ALWC,RF,1,1.0,24,3,0,0,0,0.0,,,
keplema01,2019,MIN,AL,ALDS2,CF,3,3.0,75,12,0,0,0,0.0,,,
keplema01,2020,MIN,AL,ALWC3,CF,1,1.0,27,4,0,0,0,0.0,,,
keplema01,2020,MIN,AL,ALWC3,RF,1,1.0,27,3,0,0,0,0.0,,,
keplema01,2023,MIN,AL,ALDS2,RF,2,2.0,51,5,0,0,0,0.0,,,
keplema01,2023,MIN,AL,ALWC2,RF,2,2.0,54,5,0,0,0,0.0,,,
keplema01,2025,PHI,NL,NLDS2,CF,2,0.0,5,1,0,0,0,,,,
keplema01,2025,PHI,NL,NLDS2,LF,4,2.0,63,5,0,0,0,,,,
keplema01,2025,PHI,NL,NLDS2,RF,1,1.0,21,0,0,0,0,,,,
kerkeor01,2023,PHI,NL,NLCS,P,4,0.0,7,0,0,0,0,0.0,,,
kerkeor01,2023,PHI,NL,NLDS1,P,2,0.0,6,0,0,0,0,0.0,,,
kerkeor01,2023,PHI,NL,NLWC2,P,1,0.0,3,0,0,0,0,0.0,,,
kerkeor01,2024,PHI,NL,NLDS1,P,4,0.0,11,0,0,0,0,,,,
kerkeor01,2025,PHI,NL,NLDS2,P,4,0.0,8,0,0,1,0,,,,
kershcl01,2008,LAN,NL,NLCS,P,2,0.0,6,0,0,0,0,0.0,,,
kershcl01,2009,LAN,NL,NLCS,P,2,1.0,20,0,2,0,0,0.0,,,
kershcl01,2009,LAN,NL,NLDS1,P,1,1.0,20,0,1,0,0,0.0,,,
kershcl01,2013,LAN,NL,NLCS,P,2,2.0,30,0,0,0,0,0.0,,,
kershcl01,2013,LAN,NL,NLDS2,P,2,2.0,39,1,2,0,0,0.0,,,
kershcl01,2014,LAN,NL,NLDS2,P,2,2.0,38,1,1,0,0,0.0,,,
kershcl01,2015,LAN,NL,NLDS2,P,2,2.0,41,1,1,0,0,0.0,,,
kershcl01,2016,LAN,NL,NLCS,P,2,2.0,36,1,1,0,0,0.0,,,
kershcl01,2016,LAN,NL,NLDS2,P,3,2.0,37,0,0,0,0,0.0,,,
kershcl01,2017,LAN,NL,NLCS,P,2,2.0,33,0,1,0,0,0.0,,,
kershcl01,2017,LAN,NL,NLDS1,P,1,1.0,19,0,0,0,0,0.0,,,
kershcl01,2017,LAN,NL,WS,P,3,2.0,47,0,1,0,0,0.0,,,
kershcl01,2018,LAN,NL,NLCS,P,3,2.0,33,0,3,0,0,0.0,,,
kershcl01,2018,LAN,NL,NLDS2,P,1,1.0,24,0,3,0,0,0.0,,,
kershcl01,2018,LAN,NL,WS,P,2,2.0,33,0,1,0,0,0.0,,,
kershcl01,2019,LAN,NL,NLDS1,P,2,1.0,19,0,1,0,0,0.0,,,
kershcl01,2020,LAN,NL,NLCS,P,1,1.0,15,0,1,0,0,0.0,,,
kershcl01,2020,LAN,NL,NLDS1,P,1,1.0,18,0,1,0,0,0.0,,,
kershcl01,2020,LAN,NL,NLWC1,P,1,1.0,24,0,1,0,0,0.0,,,
kershcl01,2020,LAN,NL,WS,P,2,2.0,35,0,4,0,0,0.0,,,
kershcl01,2022,LAN,NL,NLDS2,P,1,1.0,15,0,0,0,0,0.0,,,
kershcl01,2023,LAN,NL,NLDS2,P,1,1.0,1,0,0,0,0,0.0,,,
kershcl01,2025,LAN,NL,NLDS2,P,1,0.0,6,0,0,0,0,,,,
kershcl01,2025,LAN,NL,WS,P,1,0.0,1,0,0,0,0,,,,
kessigr01,2023,HOU,AL,ALCS,SS,1,0.0,3,0,0,0,0,0.0,,,
keuchda01,2015,HOU,AL,ALDS1,P,2,1.0,24,0,1,0,0,0.0,,,
keuchda01,2015,HOU,AL,ALWC,P,1,1.0,18,0,1,0,0,0.0,,,
keuchda01,2017,HOU,AL,ALCS,P,2,2.0,35,0,3,0,0,0.0,,,
keuchda01,2017,HOU,AL,ALDS2,P,1,1.0,17,1,1,0,0,0.0,,,
keuchda01,2017,HOU,AL,WS,P,2,2.0,31,2,3,0,0,0.0,,,
keuchda01,2018,HOU,AL,ALCS,P,1,1.0,15,0,1,0,0,0.0,,,
keuchda01,2018,HOU,AL,ALDS2,P,1,1.0,15,0,1,0,0,0.0,,,
keuchda01,2019,ATL,NL,NLDS2,P,2,2.0,24,0,2,0,0,0.0,,,
keuchda01,2020,CHA,AL,ALWC4,P,1,1.0,10,0,0,0,0,0.0,,,
kieltbo01,2002,MIN,AL,ALCS,RF,1,0.0,3,0,0,0,0,0.0,,,
kieltbo01,2002,MIN,AL,ALDS2,CF,1,0.0,3,0,0,0,0,0.0,,,
kieltbo01,2002,MIN,AL,ALDS2,RF,2,0.0,9,1,0,0,0,0.0,,,
kieltbo01,2007,BOS,AL,ALCS,RF,2,2.0,36,0,0,0,0,0.0,,,
kiermke01,2013,TBA,AL,ALWC,CF,1,0.0,6,0,0,0,0,0.0,,,
kiermke01,2019,TBA,AL,ALDS1,CF,5,5.0,126,10,1,0,0,0.0,,,
kiermke01,2019,TBA,AL,ALWC,CF,1,1.0,27,0,0,0,0,0.0,,,
kiermke01,2020,TBA,AL,ALCS,CF,5,4.0,97,10,0,0,0,0.0,,,
kiermke01,2020,TBA,AL,ALDS1,CF,5,5.0,126,14,0,0,0,0.0,,,
kiermke01,2020,TBA,AL,ALWC1,CF,2,2.0,54,6,0,0,0,0.0,,,
kiermke01,2020,TBA,AL,WS,CF,6,6.0,156,14,0,0,0,0.0,,,
kiermke01,2021,TBA,AL,ALDS2,CF,4,4.0,117,13,1,0,1,0.0,,,
kiermke01,2023,TOR,AL,ALWC2,CF,2,2.0,39,1,0,0,0,0.0,,,
kiermke01,2024,LAN,NL,NLCS,CF,4,0.0,24,2,0,0,0,,,,
kigerma01,2006,OAK,AL,ALCS,2B,2,0.0,5,1,0,0,0,0.0,,,
kikucyu01,2023,TOR,AL,ALWC2,P,1,0.0,5,0,0,0,0,0.0,,,
kileda01,2000,SLN,NL,NLCS,P,2,2.0,30,1,4,0,0,0.0,,,
kileda01,2000,SLN,NL,NLDS1,P,1,1.0,21,0,1,0,0,0.0,,,
kileda01,2001,SLN,NL,NLDS2,P,1,1.0,18,0,1,0,0,0.0,,,
kimbrcr01,2010,ATL,NL,NLDS2,P,4,0.0,13,0,0,0,0,0.0,,,
kimbrcr01,2012,ATL,NL,NLWC,P,1,0.0,3,0,0,0,0,0.0,,,
kimbrcr01,2013,ATL,NL,NLDS2,P,1,0.0,4,0,0,0,0,0.0,,,
kimbrcr01,2016,BOS,AL,ALDS2,P,2,0.0,4,0,0,0,0,0.0,,,
kimbrcr01,2017,BOS,AL,ALDS2,P,2,0.0,6,0,0,0,0,0.0,,,
kimbrcr01,2018,BOS,AL,ALCS,P,3,0.0,12,0,0,0,0,0.0,,,
kimbrcr01,2018,BOS,AL,ALDS1,P,2,0.0,7,0,0,0,0,0.0,,,
kimbrcr01,2018,BOS,AL,WS,P,4,0.0,13,0,0,0,0,0.0,,,
kimbrcr01,2020,CHN,NL,NLWC3,P,1,0.0,4,0,0,0,0,0.0,,,
kimbrcr01,2021,CHA,AL,ALDS1,P,3,0.0,6,0,0,0,0,0.0,,,
kimbrcr01,2023,PHI,NL,NLCS,P,4,0.0,9,0,0,0,0,0.0,,,
kimbrcr01,2023,PHI,NL,NLDS1,P,2,0.0,6,0,0,0,0,0.0,,,
kimbrcr01,2023,PHI,NL,NLWC2,P,1,0.0,3,0,0,0,0,0.0,,,
kimby01,2001,ARI,NL,NLCS,P,3,0.0,15,0,0,0,0,0.0,,,
kimby01,2001,ARI,NL,NLDS2,P,1,0.0,4,0,0,0,0,0.0,,,
kimby01,2001,ARI,NL,WS,P,2,0.0,10,0,0,0,0,0.0,,,
kimby01,2002,ARI,NL,NLDS2,P,1,0.0,3,0,1,0,0,0.0,,,
kimby01,2003,BOS,AL,ALDS2,P,1,0.0,2,0,0,0,0,0.0,,,
kimha01,2022,SDN,NL,NLCS,SS,5,5.0,126,3,15,0,4,0.0,,,
kimha01,2022,SDN,NL,NLDS2,SS,4,4.0,105,2,3,0,1,0.0,,,
kimha01,2022,SDN,NL,NLWC1,SS,3,3.0,78,4,3,0,0,0.0,,,
kimhy01,2016,BAL,AL,ALWC,LF,1,1.0,30,2,0,0,0,0.0,,,
kimhy02,2025,LAN,NL,WS,2B,1,0.0,3,1,0,0,0,,,,
kimkw01,2020,SLN,NL,NLWC2,P,1,1.0,11,0,1,0,0,0.0,,,
kineris01,2022,NYA,AL,ALCS,3B,1,0.0,3,0,1,0,0,0.0,,,
kineris01,2022,NYA,AL,ALCS,SS,2,2.0,45,6,4,0,2,0.0,,,
kineris01,2022,NYA,AL,ALDS1,SS,4,3.0,92,3,5,1,1,0.0,,,
kineris01,2025,TOR,AL,ALCS,2B,5,4.0,108,4,9,0,3,,,,
kineris01,2025,TOR,AL,ALDS1,2B,4,2.0,42,0,0,1,0,,,,
kineris01,2025,TOR,AL,WS,2B,6,3.0,123,9,9,0,2,,,,
kingbr01,2024,HOU,AL,ALWC1,P,1,0.0,2,0,0,0,0,,,,
kingmi01,2020,NYA,AL,ALDS1,P,1,0.0,6,2,1,0,0,0.0,,,
kingmi01,2024,SDN,NL,NLDS2,P,1,1.0,15,0,1,0,0,,,,
kingmi01,2024,SDN,NL,NLWC2,P,1,1.0,21,1,0,0,0,,,,
kingmi01,2025,SDN,NL,NLWC2,P,1,0.0,3,0,0,0,0,,,,
kingra01,2003,ATL,NL,NLDS2,P,4,0.0,3,1,0,0,0,0.0,,,
kingra01,2004,SLN,NL,NLCS,P,4,0.0,5,0,1,0,1,0.0,,,
kingra01,2004,SLN,NL,NLDS1,P,3,0.0,7,0,0,0,0,0.0,,,
kingra01,2004,SLN,NL,WS,P,3,0.0,8,0,0,0,0,0.0,,,
kinnejo01,2006,SLN,NL,NLCS,P,3,0.0,10,0,0,0,0,0.0,,,
kinnejo01,2006,SLN,NL,NLDS2,P,2,0.0,6,0,0,0,0,0.0,,,
kinnejo01,2006,SLN,NL,WS,P,2,0.0,3,0,0,0,0,0.0,,,
kinslia01,2010,TEX,AL,ALCS,2B,6,6.0,159,10,13,0,4,0.0,,,
kinslia01,2010,TEX,AL,ALDS1,2B,5,5.0,135,7,6,2,1,0.0,,,
kinslia01,2010,TEX,AL,WS,2B,5,5.0,129,9,10,0,3,0.0,,,
kinslia01,2011,TEX,AL,ALCS,2B,6,6.0,168,10,18,0,5,0.0,,,
kinslia01,2011,TEX,AL,ALDS2,2B,4,4.0,108,5,8,0,1,0.0,,,
kinslia01,2011,TEX,AL,WS,2B,7,7.0,186,18,21,2,8,0.0,,,
kinslia01,2012,TEX,AL,ALWC,2B,1,1.0,27,4,0,0,0,0.0,,,
kinslia01,2014,DET,AL,ALDS2,2B,3,3.0,75,6,9,0,1,0.0,,,
kinslia01,2018,BOS,AL,ALCS,2B,4,3.0,78,6,3,0,0,0.0,,,
kinslia01,2018,BOS,AL,ALDS1,2B,4,3.0,90,9,9,0,2,0.0,,,
kinslia01,2018,BOS,AL,WS,2B,3,2.0,78,5,5,1,0,0.0,,,
kintzbr01,2017,WAS,NL,NLDS2,P,3,0.0,10,0,1,0,0,0.0,,,
kintzbr01,2020,MIA,NL,NLDS2,P,1,0.0,3,0,0,0,0,0.0,,,
kintzbr01,2020,MIA,NL,NLWC3,P,2,0.0,6,0,0,0,0,0.0,,,
kipnija01,2013,CLE,AL,ALWC,2B,1,1.0,27,1,2,0,1,0.0,,,
kipnija01,2016,CLE,AL,ALCS,2B,5,5.0,132,9,15,0,3,0.0,,,
kipnija01,2016,CLE,AL,ALDS2,2B,3,3.0,81,3,6,0,1,0.0,,,
kipnija01,2016,CLE,AL,WS,2B,7,7.0,189,6,18,3,5,0.0,,,
kipnija01,2017,CLE,AL,ALDS1,CF,5,5.0,135,10,0,0,0,0.0,,,
kipnija01,2018,CLE,AL,ALDS2,CF,3,3.0,75,4,0,0,0,0.0,,,
kipnija01,2020,CHN,NL,NLWC3,2B,1,1.0,27,2,3,0,0,0.0,,,
kirbyge01,2022,SEA,AL,ALDS2,P,1,1.0,21,0,1,0,0,0.0,,,
kirbyge01,2022,SEA,AL,ALWC2,P,1,0.0,3,0,0,0,0,0.0,,,
kirbyge01,2025,SEA,AL,ALCS,P,2,2.0,24,0,1,0,0,,,,
kirbyge01,2025,SEA,AL,ALDS2,P,2,2.0,30,1,1,0,0,,,,
kirilal01,2020,MIN,AL,ALWC3,RF,1,1.0,27,4,0,0,0,0.0,,,
kirilal01,2023,MIN,AL,ALDS2,1B,2,1.0,36,9,1,0,0,0.0,,,
kirilal01,2023,MIN,AL,ALWC2,1B,2,2.0,27,7,0,0,0,0.0,,,
kirkal01,2022,TOR,AL,ALWC2,C,1,1.0,27,6,0,0,0,0.0,0.0,,
kirkal01,2023,TOR,AL,ALWC2,C,2,2.0,48,21,1,0,0,0.0,0.0,1.0,0.0
